,|V|,|E|,Preordering ILP,Preordering ILP Gap,Preordering ILP T,Clustering ILP,Clustering ILP Gap,Clustering ILP T,Partial Ordering ILP,Partial Ordering ILP Gap,Partial Ordering ILP T,Successive ILPs,Successive ILPs Gap,Successive ILPs T,LP,LP T,LP+OCW,LP+OCW T,GDC,GDC T,GAI,GAI T,GDC+GAI,GDC+GAI T
187773078,122,3787,2340.000000000001,0.0072649035550539,500.0091075897217,1568.0,0.0,19.94720268249512,,,,,,,2361.499999999997,18.88254141807556,2354.5363274679385,49.06512808799744,1497,0.0011825561523437,2102,0.0263707637786865,1901,0.0245437622070312
303886358,122,3008,1363.0,0.1489361702127659,500.0372154712677,899.9999999999939,0.0,46.95619893074036,,,,,,,1568.5866649289153,91.57368755340576,1557.8530985806433,418.7781820297241,1177,0.0011665821075439,1184,0.0229527950286865,1346,0.0228157043457031
11681802,123,971,563.0,0.0,0.2928140163421631,330.0,0.0,0.1140167713165283,523.0,0.0,6.0677361488342285,410.0,0.0,0.4714574813842773,563.0,0.2304677963256836,563.0,0.244051456451416,457,0.0011541843414306,478,0.0255157947540283,492,0.0087225437164306
17723880,123,1891,813.0,0.1758917589175891,500.0102915763855,600.0,0.0,61.33520150184631,,,,,,,959.0000000000002,5.595270395278931,915.2058927789012,205.57219862937927,748,0.0011737346649169,669,0.0211408138275146,808,0.0145103931427001
19380307,123,1172,608.0,0.0,8.583361864089966,222.0,0.0,6.646279573440552,608.0,0.0,10.297601461410522,322.0,0.0,6.543765544891357,615.0,1.3892865180969238,611.9853919883619,4.896393060684204,578,0.0011601448059082,448,0.026956558227539,598,0.0076110363006591
47673661,123,1225,654.0,0.0,1.1452248096466064,200.0,0.0,3.3843159675598145,654.0,0.0,3.067556142807007,300.0,0.0,3.6463704109191895,655.8571428571431,1.1679136753082275,655.5483870967743,1.5872304439544678,627,0.0011980533599853,463,0.0316190719604492,642,0.0066785812377929
16878507,124,2196,920.0,0.1967391304347826,500.0198276042938,752.0000000000001,0.0,8.402992963790894,,,,,,,1104.0000000000027,8.51233983039856,1073.3592560759148,178.7718470096588,842,0.0011842250823974,763,0.0224077701568603,916,0.0145297050476074
18957524,125,1522,667.0,0.1079460269865067,500.0967547893524,378.0,0.0,14.664105415344238,,,,,,,766.4999999999998,1.2426493167877195,718.0882439020636,65.35191369056702,630,0.0012145042419433,445,0.0279364585876464,651,0.0085577964782714
93906304,125,1676,779.0,0.0603337612323491,500.026615858078,404.0,0.0,61.019530057907104,,,,,,,861.4999999999999,2.4133214950561523,824.0784504624592,71.78384160995483,724,0.0012309551239013,493,0.0317347049713134,763,0.0113835334777832
113196940,125,1013,547.0,0.0,47.14466667175293,314.0,0.0,0.1813771724700927,534.0,0.0,24.68425822257996,421.0,0.0,0.4593715667724609,558.25,0.3942267894744873,555.261175898931,1.6385490894317627,472,0.0011858940124511,449,0.0252501964569091,516,0.0084927082061767
235219400,125,1950,1094.0,0.0,5.463883876800537,454.0,0.0,4.350044250488281,1060.0,0.0179245283018867,500.0206334590912,649.0,0.0,4.191165208816528,1094.2499999999998,5.527076721191406,1094.0196078431366,6.551281452178955,923,0.0011928081512451,819,0.0278332233428955,1017,0.0182936191558837
356963,126,705,357.0,0.0,5.561939716339111,198.0,0.0,0.9501774311065674,346.0,0.0,59.22809553146362,236.0,0.0,1.2940986156463623,372.5,0.2030174732208252,364.75000000000006,1.7773423194885254,313,0.0012023448944091,290,0.0202648639678955,335,0.0063016414642333
82726142,126,1305,675.0,0.0,1.473134994506836,312.0,0.0,3.216097831726074,667.0,0.0,20.562376976013184,391.0,0.0,2.973684787750244,675.75,1.6051912307739258,675.0,1.9176452159881592,599,0.0011990070343017,482,0.0256016254425048,637,0.010019302368164
374007416,126,638,343.0,0.0,0.357734203338623,158.0,0.0,0.5716471672058105,335.0,0.0,0.5771872997283936,219.0,0.0,0.7049329280853271,344.83333333333337,0.1439917087554931,343.3333333333333,0.3396198749542236,312,0.0011796951293945,266,0.0236234664916992,336,0.006627082824707
2841151,127,1391,566.0,0.234982332155477,500.0245530605316,372.0,0.0,28.21453833580017,,,,,,,703.0,0.615753173828125,637.2443163041362,142.88004994392395,529,0.0011799335479736,435,0.0219645500183105,561,0.0093889236450195
16734718,127,2693,1228.0,0.1514656121169711,500.0163662433624,845.9999999999998,0.0378247534244317,500.0417459011078,,,,,,,1416.4999999999957,15.782825708389282,1374.831582846813,500.9788126945496,1033,0.0012288093566894,1082,0.023698091506958,1179,0.0249533653259277
268425888,127,1523,796.0,0.0,20.76143312454224,309.99999999999994,0.0,21.148130893707275,792.0,0.0,168.04244565963745,406.0,0.0,19.72536540031433,801.7144867908186,4.305013656616211,801.5081014223872,5.671108961105347,736,0.0012190341949462,519,0.0298848152160644,767,0.0100119113922119
1046661,128,1642,814.0,0.0,51.850377559661865,485.9999999999958,0.0,83.69739842414856,769.0,0.0611183355006502,500.05479407310486,598.9999999999958,0.0,81.15829277038574,825.9999999999998,4.390271663665772,817.5675665321581,24.586476802825928,629,0.0012168884277343,666,0.0162172317504882,714,0.0129284858703613
11348722,128,3823,1818.0,0.0968096809680968,500.0257408618927,380.0,1.3210526315789477,500.0308709144592,,,,,,,1995.9999999999889,108.69085264205933,1975.732224666312,502.8797483444214,1692,0.0012719631195068,1450,0.0290806293487548,1782,0.0240974426269531
14848513,128,2616,1392.999999999999,0.0064608758076099,500.0244617462158,988.0,0.0,0.885296106338501,,,,,,,1407.166666666632,19.75205039978028,1403.205964519493,45.63111186027527,1003,0.0012483596801757,1087,0.0235598087310791,1207,0.0214874744415283
152388029,128,2295,1238.0,0.0646197961884518,500.0097324848175,414.0,0.0,93.36330342292786,,,,,,,1321.0000000000025,6.366519927978516,1298.82159047154,67.49357533454895,1088,0.0012304782867431,944,0.0334384441375732,1223,0.0183346271514892
308220010,128,1089,557.0,0.0,4.621145248413086,226.00000000000023,0.0,8.051217079162598,555.0,0.0,3.0201635360717773,278.0000000000002,0.0,8.476478099822998,564.5,0.4975650310516357,556.9999999999986,2.27494478225708,518,0.0012202262878417,379,0.0261015892028808,540,0.0075840950012207
1435461,129,8037,6166.0,0.0079468050600064,500.0343668460846,-0.0,inf,500.05969524383545,,,,,,,6218.0000000000255,40.49326491355896,6203.964430121097,230.10893654823303,3461,0.00126314163208,5710,0.027341604232788,5828,0.0229668617248535
5774432,129,3407,1273.0,0.3346425765907305,500.0254459381104,4.0,213.5,500.0427210330963,,,,,,,1703.5000000000002,10.244859457015991,1588.718824924908,500.0035610198975,1212,0.0012791156768798,785,0.0276508331298828,1271,0.0151693820953369
8768832,129,868,449.0,0.0,1.1212313175201416,222.0,0.0,1.462897539138794,446.0,0.0,1.2239859104156494,291.0,0.0,1.9067237377166748,456.5,0.2187709808349609,450.6762820512821,1.8616914749145508,414,0.0012416839599609,280,0.0208640098571777,436,0.0074183940887451
16652550,129,1637,828.0,0.0,358.8893344402313,396.0,0.0,7.746549844741821,821.0,0.0,434.66511511802673,454.0,0.0,8.147120714187622,848.7500000000001,3.7631094455718994,840.7652796939544,17.875627994537354,729,0.0012431144714355,549,0.0280408859252929,796,0.0165646076202392
38703025,129,1217,602.0,0.0232558139534883,500.01721239089966,328.0,0.0,2.217628240585327,,,,,,,640.9999999999998,0.8650128841400146,627.9404696609821,13.196211338043211,536,0.0012149810791015,435,0.0232300758361816,576,0.0073029994964599
90072587,129,1630,766.0,0.04177545691906,500.0297393798828,404.0,0.0,12.003902673721312,,,,,,,830.7499999999997,3.833081007003784,802.7427739878271,51.43035316467285,695,0.001232624053955,554,0.0244207382202148,725,0.0088577270507812
170167167,129,2399,1358.0,0.0213549337260677,500.060870885849,527.9999999999998,0.0,23.598234176635746,,,,,,,1389.9999999999984,11.248000383377075,1388.825491724867,16.925730228424072,1155,0.0012423992156982,1117,0.0325415134429931,1301,0.0141952037811279
12771872,130,1676,838.0,0.0119331742243436,500.0389404296875,314.0000000000005,0.0,29.842082738876343,,,,,,,854.4544586100855,7.59390926361084,848.7131290408503,24.144401788711548,803,0.0012810230255126,604,0.0294771194458007,827,0.0085279941558837
16591188,130,1331,727.0,0.0,320.87845182418823,437.9999999999988,0.0,0.4325735569000244,690.0,0.0188405797101449,500.1172254085541,555.9999999999989,0.0,0.8040153980255127,740.9999999999998,1.2779200077056885,739.2700028582393,3.0185530185699463,594,0.0012531280517578,634,0.0218470096588134,659,0.0159704685211181
179138862,130,1832,1073.0,0.0027958993476234,500.0072109699249,314.0,0.0,35.24430298805237,,,,,,,1082.8060578629302,4.54839015007019,1082.4026769080288,6.966148376464844,921,0.0012807846069335,734,0.0281975269317626,1050,0.0149269104003906
377662213,130,801,449.0,0.0,0.3962020874023437,190.0,0.0,0.7099437713623047,447.0,0.0,1.062878131866455,267.0,0.0,0.853574275970459,451.25,0.1846404075622558,450.3478260869565,0.4190590381622314,399,0.0012357234954833,336,0.0279834270477294,438,0.0078606605529785
31610343,131,3432,1509.0,0.1709741262259168,500.0567145347595,6.0,180.0,500.0739717483521,,,,,,,1769.500000000001,49.0770537853241,1697.4415121795091,500.0030498504639,1351,0.0013322830200195,986,0.0232858657836914,1483,0.029841661453247
124296976,131,1849,885.0,0.0983050847457627,500.0256447792053,478.00000000000057,0.0,115.33635759353638,,,,,,,974.000000000001,5.248586416244507,948.0313059182783,55.88846039772034,784,0.001272439956665,637,0.0219533443450927,880,0.0177376270294189
137046366,131,2989,1318.0,0.1684370257966616,500.0127069950104,978.0,0.0,142.27361750602722,,,,,,,1542.9999999999948,34.401100873947144,1505.2762473865691,500.0017747879028,1191,0.0013267993927001,1241,0.0239198207855224,1270,0.0164871215820312
211933541,131,3775,1927.0,0.117799574226741,500.0383765697479,28.0,28.928571428571427,500.0675926208496,,,,,,,2157.000000000001,34.97012662887573,2081.184070920559,500.0025238990784,1580,0.0013117790222167,1277,0.0262532234191894,1892,0.0191855430603027
16305227,132,823,467.0,0.0,0.9017395973205566,202.0,0.0,0.4804131984710693,465.0,0.0,1.4150872230529783,308.0,0.0,0.7879102230072021,470.292249047014,0.2365651130676269,469.6708633093525,0.7227649688720703,407,0.0012819766998291,350,0.0222508907318115,452,0.0085947513580322
26604704,132,821,427.0,0.0,4.995356321334839,182.0,0.0,5.154768228530884,424.0,0.0,6.578508138656616,236.0,0.0,4.798030614852905,442.5,0.286268949508667,433.214023967515,3.653796434402466,384,0.0012605190277099,275,0.0232083797454834,419,0.0074152946472167
14199378,133,4577,1908.0,0.2196011275174374,500.033442735672,1416.0000000000025,0.0,275.6242039203644,,,,,,,2328.500000000001,152.56654858589172,2287.75094255199,500.0089418888092,1746,0.001335859298706,1784,0.0277671813964843,1905,0.0287904739379882
14550962,133,1505,794.0,0.0,17.80978751182556,336.0,0.0,2.4849095344543457,787.0,0.0,51.72212100028992,486.0,0.0,2.7358593940734863,800.8330926772519,4.228848695755005,799.2515965399061,8.480462551116943,738,0.0012876987457275,535,0.0244503021240234,781,0.0086493492126464
37723441,133,1705,847.0,0.0224321133412042,500.0336351394653,328.0,0.0,13.258271932601929,,,,,,,872.7056537378273,8.251640796661377,868.1824967060827,23.09407663345337,809,0.0013208389282226,563,0.029048204421997,830,0.0081806182861328
66136244,133,3069,1299.0,0.1855273287143957,500.02928256988525,718.0,0.0,334.6854295730591,,,,,,,1542.9999999999957,20.85019397735596,1464.0350521056498,502.9941916465759,1252,0.0013144016265869,970,0.0293865203857421,1284,0.0107688903808593
253751053,133,928,515.0,0.0,0.3454830646514892,202.0,0.0,0.4867675304412842,511.0,0.0,0.9172828197479248,281.0,0.0,0.8575341701507568,516.5,0.2146620750427246,516.5,0.2393584251403808,475,0.0013134479522705,395,0.0281243324279785,498,0.0065646171569824
348851602,133,3068,1300.0,0.18,500.031896352768,850.000000000003,0.0,470.2091631889343,,,,,,,1536.9999999999952,24.05858421325684,1457.8457840426106,500.0020627975464,1181,0.0013251304626464,1017,0.0251450538635253,1275,0.0218622684478759
353767514,133,1982,932.0,0.0654505680730986,500.02716970443726,677.9999999999998,0.0,6.50598931312561,,,,,,,995.4999999999994,5.756691932678223,953.449084682554,140.61606311798096,776,0.0013222694396972,713,0.0258095264434814,817,0.0119163990020751
14191254,134,1433,725.0,0.033103448275862,500.0170228481293,246.0,0.0,10.33223009109497,,,,,,,754.4999999999986,4.337172746658325,746.9920369529016,15.217850685119627,691,0.0012974739074707,511,0.0253195762634277,716,0.0088899135589599
14332288,134,1642,743.0,0.1574697173620457,500.0227868556976,510.0,0.0,0.6355938911437988,,,,,,,864.5000000000019,3.694408416748047,856.0909090909088,17.41194224357605,698,0.0013110637664794,731,0.0271723270416259,743,0.0097658634185791
16613128,134,2418,1293.9999999999998,0.0146831530139105,500.0238060951233,540.0,0.0,52.27902722358704,,,,,,,1319.3749999999998,13.02655577659607,1313.9356318593343,35.48247933387756,1134,0.001338243484497,837,0.0281586647033691,1250,0.0183448791503906
19668026,134,2560,1430.0,0.0524475524475524,500.0145173072815,428.0,0.0,417.15381932258606,,,,,,,1508.8749999999898,18.833384037017822,1505.459070757566,39.827343463897705,1300,0.0013093948364257,1204,0.0332887172698974,1385,0.0168898105621337
21363077,134,2061,1075.0,0.1097674418604651,500.0128457546234,630.0000000000002,0.0,5.215428590774536,,,,,,,1196.999999999999,4.1350297927856445,1179.424424280711,38.03785395622253,935,0.0013399124145507,1047,0.026278018951416,1021,0.0149435997009277
155976326,134,2261,1131.0,0.0689655172413793,500.0191733837128,558.0000000000005,0.0,294.81245398521423,,,,,,,1212.0157097458082,21.45658040046692,1205.5951666678056,54.95244812965393,983,0.001296043395996,804,0.026080846786499,1112,0.0238649845123291
197602850,134,2206,935.0,0.1914428823781267,500.0161285400391,616.0,0.0,223.8282251358032,,,,,,,1116.500000000001,10.55270791053772,1072.2632861656302,207.9197816848755,886,0.0013015270233154,806,0.0262036323547363,935,0.0147256851196289
12570812,135,1560,808.0,0.0,19.42257332801819,588.0,0.0,1.2444953918457031,750.0,0.0266666666666666,500.0466754436493,621.0,0.0,1.2756128311157229,820.5,1.4587831497192385,814.044594479933,7.583197593688965,655,0.0013415813446044,614,0.0244765281677246,720,0.0108911991119384
18846990,135,2524,1120.0,0.1339285714285714,500.03485774993896,406.0,0.0,323.2308511734009,,,,,,,1272.5000000000005,15.300866842269896,1205.984367011281,410.5929703712464,1083,0.0013582706451416,748,0.0349667072296142,1112,0.0077934265136718
30824363,135,868,507.0,0.0,0.3132696151733398,186.0,0.0,0.5185253620147705,505.0,0.0,0.2256412506103515,306.0,0.0,0.8645458221435547,507.25,0.2049546241760254,507.25,0.2202377319335937,463,0.001321792602539,382,0.0279030799865722,495,0.0085899829864501
249829509,135,2075,1091.0,0.0119156736938588,500.0092606544495,424.0,0.0,24.075592279434204,,,,,,,1106.648394411832,11.472437620162964,1106.2777944062277,14.742143154144289,1004,0.0013282299041748,705,0.0321407318115234,1042,0.0112905502319335
407769660,135,2145,1085.0,0.12073732718894,500.0101041793823,656.0,0.0,0.9513015747070312,,,,,,,1219.000000000004,8.957018852233887,1218.666666666666,9.154394149780272,953,0.0013225078582763,1008,0.0231208801269531,1077,0.0126550197601318
14313005,136,2704,1381.0,0.0412744388124547,500.1000170707703,442.0000000000059,0.0,172.77100539207458,,,,,,,1440.0801719018184,45.979867696762085,1436.0663398613283,92.70684218406676,1222,0.0013782978057861,870,0.0299978256225585,1345,0.0204875469207763
24542441,136,1702,676.0,0.1405325443786982,500.01530265808105,422.0,0.0,37.09978270530701,,,,,,,855.0,0.9615561962127686,764.3091208222818,247.45609426498413,649,0.0013577938079833,450,0.0259077548980712,673,0.0083997249603271
59359628,136,967,551.0,0.0,0.6745779514312744,208.0,0.0,6.6980345249176025,547.0,0.0,3.768854141235352,296.0,0.0,6.819114923477173,552.7299336149667,0.2889950275421142,552.3819845408827,0.508519172668457,470,0.0013270378112792,458,0.0255131721496582,515,0.0128533840179443
96843721,136,2626,1354.9999999999995,0.0,31.79389929771424,1050.0,0.0,2.136521339416504,1013.0,0.3119447186574531,500.0480582714081,1117.0,0.0,2.7302908897399902,1355.000000000004,32.61620235443115,1355.000000000004,31.751046895980835,1013,0.0013446807861328,1264,0.0265202522277832,1103,0.0163822174072265
85432934,137,3106,1416.0,0.1334745762711864,500.0154893398285,10.0,84.6,500.0210916996002,,,,,,,1607.9999999999957,32.53152799606323,1549.64358015186,500.0301477909088,1307,0.0013623237609863,913,0.0295107364654541,1392,0.0229225158691406
197577781,137,2631,1305.0,0.0191570881226053,500.0297141075134,906.0,0.0,3.59719467163086,,,,,,,1333.9285714285752,30.89228343963623,1318.7833646006168,159.69787788391113,1067,0.0013554096221923,1037,0.0261740684509277,1164,0.0213780403137207
309096216,137,1307,672.0000000000007,0.0,14.612283945083618,422.0,0.0,7.81039571762085,653.0,0.0,161.17904710769653,524.0,0.0,8.471054792404175,682.7142857142859,1.13309907913208,675.6040181141107,4.966459512710571,531,0.0013346672058105,589,0.022740364074707,609,0.0138576030731201
441252694,137,583,395.0,0.0,0.2781679630279541,108.0,0.0,0.5116381645202637,382.0,0.0,0.1497578620910644,186.0,0.0,1.1606440544128418,395.0,0.2317395210266113,395.0,0.2609498500823974,296,0.0013184547424316,242,0.0184326171875,384,0.0120408535003662
789071,138,1128,586.0,0.0,256.0949621200561,334.0,0.0,0.7200758457183838,570.0,0.0,443.3879523277282,374.0,0.0,1.121504306793213,603.5,0.7954022884368896,600.7712409601554,2.280130386352539,520,0.0013568401336669,457,0.0272653102874755,564,0.0105218887329101
107512718,138,2322,1099.0,0.1719745222929936,500.0498824119568,334.0,0.1197604790419161,500.0201296806336,,,,,,,1290.7500000000005,3.3690736293792725,1200.7578148163077,438.3094637393952,997,0.0013744831085205,781,0.0296025276184082,1085,0.0137469768524169
298038575,138,2477,1153.0,0.1361665221162185,500.1668376922608,562.0,0.0035587188612099,500.053649187088,,,,,,,1312.9999999999925,19.89771294593811,1284.6392142495176,211.47940278053284,1050,0.0013618469238281,823,0.0281977653503417,1145,0.0205926895141601
12152402,139,1353,871.0,0.0,0.4930622577667236,188.0,0.0,1.7088828086853027,871.0,0.0,0.3925974369049072,333.0,0.0,2.429118394851685,871.25,0.3341693878173828,871.25,0.3643920421600342,839,0.0013864040374755,580,0.0378501415252685,865,0.007176399230957
59676554,139,850,508.0,0.0,0.2209804058074951,194.0,0.0,0.2666034698486328,502.0,0.0,0.1847963333129882,266.0,0.0,0.7337706089019775,508.5,0.1666224002838134,508.5,0.1838369369506836,470,0.001338243484497,394,0.0322442054748535,498,0.0071556568145751
8079892,140,3153,1352.0,0.180473351364359,500.0192031860352,522.0,0.9961685823754788,500.0322818756104,,,,,,,1598.5000000000095,46.47167634963989,1564.8634064081,500.0067961215973,1234,0.0014071464538574,1200,0.0265636444091796,1320,0.016202688217163
16234125,140,1034,572.0,0.0,1.5011556148529053,188.0,0.0,2.292778968811035,571.0,0.0,4.550538301467896,315.0,0.0,2.68921422958374,580.4375,0.3230659961700439,577.6533259729506,1.5538947582244873,539,0.0013623237609863,406,0.0299293994903564,560,0.0063440799713134
72339761,140,3447,1601.0,0.1093066833229231,500.0150029659271,-0.0,inf,500.0673072338104,,,,,,,1777.7499999999995,91.46380186080933,1749.1789530301928,500.1647982597351,1482,0.0013947486877441,1250,0.0295882225036621,1564,0.0210895538330078
224581852,140,4738,1877.0,0.2914220552219547,500.035129070282,6.0,273.0,500.0988347530365,,,,,,,2426.4999999999927,57.20262908935547,2398.9999999999995,500.00392031669617,1750,0.0014572143554687,1317,0.0307848453521728,1862,0.0165605545043945
14120253,141,1038,568.0,0.0,0.5246622562408447,294.0,0.0,0.46443772315979,549.0,0.0,67.08249592781067,379.0,0.0,0.8932325839996338,568.8333333333333,0.374629259109497,568.75,0.4825420379638672,497,0.001401662826538,474,0.0285625457763671,537,0.0077986717224121
43540843,141,2805,1310.0,0.0748091603053435,500.02703619003296,344.0,0.127906976744186,500.0225532054901,,,,,,,1411.5000000000073,50.26590752601624,1381.561072564897,248.28793501853943,1260,0.001429796218872,859,0.0464715957641601,1295,0.0115010738372802
98633794,141,2354,1109.0,0.0676284941388638,500.0099802017212,468.00000000003433,0.0,146.86189603805542,,,,,,,1187.000000000001,14.428844928741457,1155.4703455787746,145.31573295593262,1052,0.0014019012451171,733,0.0320801734924316,1098,0.0114555358886718
242073660,141,2539,1227.0,0.0546044334398896,500.0132560729981,438.0,0.0,235.57488441467285,,,,,,,1297.5000000000105,34.21928119659424,1283.246373622094,168.88178873062134,1162,0.001410961151123,829,0.0381700992584228,1205,0.0098254680633544
14045302,142,1973,923.0,0.1105092091007584,500.02303743362427,420.0,0.0,67.97975063323975,,,,,,,1028.0,4.82821536064148,983.6715319372172,119.91468739509584,898,0.0014081001281738,691,0.0340805053710937,921,0.0091028213500976
14791232,142,4168,1750.0,0.2051428571428555,500.0427024364472,436.0000016680168,2.1559632906784407,500.036395072937,,,,,,,2111.4999999999964,52.46286916732788,2073.999999999986,500.00331687927246,1586,0.0014171600341796,1193,0.0361289978027343,1709,0.0269126892089843
143172151,142,1186,651.0,0.0,0.5940964221954346,324.0,0.0,1.5753118991851809,617.0,0.0,6.56193995475769,433.0,0.0,1.7031114101409912,651.5,0.5229551792144775,651.5,0.5601284503936768,548,0.001394510269165,518,0.0282211303710937,586,0.0108728408813476
2029971,143,2830,1200.0,0.1991666666666666,500.0607099533081,406.0,1.2315270935960592,500.03422355651855,,,,,,,1442.0000000000011,16.307032585144043,1361.3676669166507,500.0021960735321,1089,0.0014102458953857,783,0.0294740200042724,1189,0.0223555564880371
9524062,143,2856,1518.0,0.0197628458498023,500.0341799259186,636.0,0.0,74.49189925193787,,,,,,,1550.7847917443316,30.82567286491394,1547.5344667207078,55.98219847679138,1386,0.0014455318450927,1244,0.0295202732086181,1464,0.0169944763183593
13275962,143,4106,2114.0,0.0331125827814569,500.10801792144775,1868.000000000001,0.0,146.00257754325867,,,,,,,2193.0000000000105,29.542012453079224,2154.89693927754,408.0362367630005,1378,0.0014381408691406,1946,0.0251200199127197,1520,0.018343448638916
17561785,143,2188,992.0,0.1310474596244097,500.0191073417664,525.999999999993,0.0,94.24382734298706,,,,,,,1124.500000000002,7.439445972442627,1081.825999309381,123.22478461265564,917,0.0014593601226806,757,0.0276806354522705,986,0.0105702877044677
19213083,143,1218,645.0,0.0,1.5889787673950195,218.0,0.0,4.235649347305298,643.0,0.0,3.4948201179504395,287.0,0.0,4.220181465148926,647.3000000000001,1.0111377239227295,647.0,1.5020160675048828,604,0.0014090538024902,443,0.0298993587493896,636,0.0078556537628173
61311054,143,2159,954.0,0.1289308176100629,500.0162887573242,431.9999999999899,0.0,129.70670771598816,,,,,,,1080.0000000000002,6.315928936004639,1028.2493488973166,149.8745710849762,878,0.0014107227325439,676,0.0296223163604736,942,0.0168375968933105
190138306,143,2815,1273.0,0.1335428122545169,500.0465910434723,-0.0,inf,500.0294947624207,,,,,,,1445.9999999999984,20.530788898468018,1393.116882052106,454.30206513404846,1166,0.0014503002166748,901,0.0326981544494628,1240,0.0152297019958496
228270980,143,4032,2144.0,0.0531716417910447,500.0146939754486,1346.0,0.0,3.85742712020874,,,,,,,2260.31321295587,111.09465336799622,2253.4717606557624,400.24940395355225,1683,0.0014541149139404,1928,0.0322904586791992,1962,0.0233170986175537
7517222,144,4992,2306.0,0.1235906331309627,500.0201349258423,406.0,1.8669950738916257,500.0564782619476,,,,,,,2591.500000000005,262.2387454509735,2591.5000000000027,500.00318360328674,2107,0.0014653205871582,1650,0.0400812625885009,2181,0.0243067741394042
121569946,144,1465,769.0,0.0,161.1268129348755,526.0,0.0,0.3927557468414306,715.0,0.0251748251748251,500.01431679725647,575.0,0.0,0.896885871887207,790.5000000000002,1.0349855422973633,777.773683920773,13.357972860336304,637,0.0013880729675292,647,0.0286130905151367,698,0.0091660022735595
434433610,144,4002,1847.0,0.1402273957769355,500.03874611854553,1411.9999999999998,0.0,13.941046237945557,,,,,,,2107.8126573778745,202.8004138469696,2101.321497309197,500.0027761459351,1542,0.0014395713806152,1633,0.0273382663726806,1820,0.0254333019256591
16193542,145,1212,681.0,0.0,0.4258351325988769,342.0,0.0,3.99079179763794,647.0,0.0,0.9024782180786132,429.0,0.0,5.917193412780762,681.5,0.4899067878723144,681.5,0.5093991756439209,574,0.00140380859375,493,0.029637336730957,635,0.0079181194305419
16824073,145,1519,700.0,0.1057142857142857,500.0519011020661,430.0,0.0,61.7706356048584,,,,,,,783.0000000000005,1.909635305404663,761.0258971070848,35.26886582374573,627,0.0014326572418212,603,0.0287451744079589,688,0.0118939876556396
18486881,145,2146,1169.0,0.0,15.514674186706545,402.0,0.0,34.25903534889221,1161.0,0.0,150.76983761787417,500.0,0.0,36.52587842941284,1174.4607095926417,6.840205907821655,1172.4745575221236,13.102038621902466,1029,0.0014219284057617,737,0.032743215560913,1126,0.0179023742675781
48436259,145,818,471.0,0.0,0.2268877029418945,202.0,0.0,0.5434377193450928,457.0,0.0,0.2523665428161621,264.0,0.0,1.1036503314971924,471.0,0.1866192817687988,471.0,0.2024643421173095,416,0.0014019012451171,344,0.0301523208618164,457,0.0076696872711181
114885421,145,3731,1633.0,0.1579914268218003,500.04752111434937,1084.0,0.0,121.45905303955078,,,,,,,1893.000000000008,129.22453379631042,1862.1515704255808,500.0033719539642,1546,0.0014789104461669,1331,0.0343384742736816,1609,0.0181241035461425
16685316,146,1309,742.0,0.0,0.736738920211792,150.0,0.0,3.487953424453736,742.0,0.0,1.82959246635437,286.0,0.0,4.110336542129517,743.9411764705883,0.6599922180175781,743.8125,1.049978494644165,709,0.0014288425445556,499,0.0429883003234863,736,0.0095582008361816
21391704,146,2027,1086.0,0.0294659300184162,500.0275831222534,724.0000000000001,0.0,0.2850852012634277,,,,,,,1122.249999999999,6.153926372528076,1122.2222222222224,6.004866600036621,833,0.0014450550079345,960,0.0271694660186767,975,0.0152320861816406
33617320,146,2400,1218.0,0.0361242680642792,500.01729369163513,392.0,0.0,92.49493551254272,,,,,,,1264.499999999999,13.627959966659546,1246.34388805792,69.9459319114685,1151,0.001467227935791,737,0.0352144241333007,1210,0.0129125118255615
196926575,146,1480,808.0,0.0,283.7612142562866,372.0,0.0,0.3619310855865478,799.0,0.0025031289111389,500.02634930610657,507.0,0.0,0.7925665378570557,819.3304597701151,2.9228556156158447,818.3939094218435,3.4811809062957764,714,0.001432180404663,615,0.0357720851898193,772,0.0124156475067138
212642904,146,1848,903.0,0.0243632336655592,500.0233187675476,450.0,0.0,53.90810108184815,,,,,,,957.5000000000008,4.446674108505249,927.1639187692588,56.28767514228821,775,0.0014526844024658,628,0.0303103923797607,863,0.0169565677642822
3253671,147,3942,1645.0,0.2376898767253362,500.03603982925415,8.0,170.0,500.03427934646606,,,,,,,2038.500000000004,49.57870125770569,1944.7555264335645,500.00360560417175,1462,0.0014874935150146,1078,0.0271096229553222,1599,0.0236148834228515
14555534,147,698,394.0,0.0,0.2250928878784179,108.0,0.0,0.3867132663726806,393.0,0.0,0.4621891975402832,221.0,0.0,1.0564842224121094,394.0,0.224438190460205,394.0,0.2026572227478027,379,0.0014185905456542,300,0.0292673110961914,388,0.0044612884521484
18788502,147,2331,972.0,0.1965020576131687,500.0138311386109,420.0000000000013,0.0,190.62632870674133,,,,,,,1166.0,5.863977670669556,1067.6702095229066,501.4292597770691,945,0.0014951229095458,593,0.0301942825317382,972,0.0084829330444335
30031265,147,1543,769.0,0.0143042912873862,500.0243046283722,236.0,0.0,32.20497703552246,,,,,,,804.4999999999995,2.189110517501831,782.5275859039898,23.07023549079895,753,0.0014891624450683,547,0.038140058517456,765,0.0055513381958007
